time_ms,task_id,task_name,event,vruntime,vd,V,remaining_ms
92.5000,1,burner_0,preempt,24.0000,0.0000,22.5000,96.0000
92.5000,2,burner_1,start,22.5000,0.0000,22.5000,97.5000
94.0000,2,burner_1,preempt,24.0000,0.0000,22.5000,96.0000
94.0000,3,burner_2,start,22.5000,0.0000,22.5000,97.5000
95.5000,3,burner_2,preempt,24.0000,0.0000,22.5000,96.0000
95.5000,4,burner_3,start,22.5000,0.0000,22.5000,97.5000
97.0000,4,burner_3,preempt,24.0000,0.0000,24.0000,96.0000
97.0000,1,burner_0,start,24.0000,0.0000,24.0000,96.0000
98.5000,1,burner_0,preempt,25.5000,0.0000,24.0000,94.5000
98.5000,2,burner_1,start,24.0000,0.0000,24.0000,96.0000
100.0000,2,burner_1,preempt,25.5000,0.0000,24.0000,94.5000
100.0000,3,burner_2,start,24.0000,0.0000,24.0000,96.0000
101.5000,3,burner_2,preempt,25.5000,0.0000,24.0000,94.5000
101.5000,4,burner_3,start,24.0000,0.0000,24.0000,96.0000
103.0000,4,burner_3,preempt,25.5000,0.0000,25.5000,94.5000
103.0000,1,burner_0,start,25.5000,0.0000,25.5000,94.5000
104.5000,1,burner_0,preempt,27.0000,0.0000,25.5000,93.0000
104.5000,2,burner_1,start,25.5000,0.0000,25.5000,94.5000
106.0000,2,burner_1,preempt,27.0000,0.0000,25.5000,93.0000
106.0000,3,burner_2,start,25.5000,0.0000,25.5000,94.5000
107.5000,3,burner_2,preempt,27.0000,0.0000,25.5000,93.0000
107.5000,4,burner_3,start,25.5000,0.0000,25.5000,94.5000
109.0000,4,burner_3,preempt,27.0000,0.0000,27.0000,93.0000
109.0000,1,burner_0,start,27.0000,0.0000,27.0000,93.0000
110.5000,1,burner_0,preempt,28.5000,0.0000,27.0000,91.5000
110.5000,2,burner_1,start,27.0000,0.0000,27.0000,93.0000
112.0000,2,burner_1,preempt,28.5000,0.0000,27.0000,91.5000
112.0000,3,burner_2,start,27.0000,0.0000,27.0000,93.0000
113.5000,3,burner_2,preempt,28.5000,0.0000,27.0000,91.5000
113.5000,4,burner_3,start,27.0000,0.0000,27.0000,93.0000
115.0000,4,burner_3,preempt,28.5000,0.0000,28.5000,91.5000
115.0000,1,burner_0,start,28.5000,0.0000,28.5000,91.5000
116.5000,1,burner_0,preempt,30.0000,0.0000,28.5000,90.0000
116.5000,2,burner_1,start,28.5000,0.0000,28.5000,91.5000
118.0000,2,burner_1,preempt,30.0000,0.0000,28.5000,90.0000
118.0000,3,burner_2,start,28.5000,0.0000,28.5000,91.5000
119.5000,3,burner_2,preempt,30.0000,0.0000,28.5000,90.0000
119.5000,4,burner_3,start,28.5000,0.0000,28.5000,91.5000
121.0000,4,burner_3,preempt,30.0000,0.0000,30.0000,90.0000
121.0000,1,burner_0,start,30.0000,0.0000,30.0000,90.0000
122.5000,1,burner_0,preempt,31.5000,0.0000,30.0000,88.5000
122.5000,2,burner_1,start,30.0000,0.0000,30.0000,90.0000
124.0000,2,burner_1,preempt,31.5000,0.0000,30.0000,88.5000
124.0000,3,burner_2,start,30.0000,0.0000,30.0000,90.0000
125.5000,3,burner_2,preempt,31.5000,0.0000,30.0000,88.5000
125.5000,4,burner_3,start,30.0000,0.0000,30.0000,90.0000
127.0000,4,burner_3,preempt,31.5000,0.0000,31.5000,88.5000
127.0000,1,burner_0,start,31.5000,0.0000,31.5000,88.5000
128.5000,1,burner_0,preempt,33.0000,0.0000,31.5000,87.0000
128.5000,2,burner_1,start,31.5000,0.0000,31.5000,88.5000
130.0000,2,burner_1,preempt,33.0000,0.0000,31.5000,87.0000
130.0000,3,burner_2,start,31.5000,0.0000,31.5000,88.5000
131.5000,3,burner_2,preempt,33.0000,0.0000,31.5000,87.0000
131.5000,4,burner_3,start,31.5000,0.0000,31.5000,88.5000
133.0000,4,burner_3,preempt,33.0000,0.0000,33.0000,87.0000
133.0000,1,burner_0,start,33.0000,0.0000,33.0000,87.0000
134.5000,1,burner_0,preempt,34.5000,0.0000,33.0000,85.5000
134.5000,2,burner_1,start,33.0000,0.0000,33.0000,87.0000
136.0000,2,burner_1,preempt,34.5000,0.0000,33.0000,85.5000
136.0000,3,burner_2,start,33.0000,0.0000,33.0000,87.0000
137.5000,3,burner_2,preempt,34.5000,0.0000,33.0000,85.5000
137.5000,4,burner_3,start,33.0000,0.0000,33.0000,87.0000
139.0000,4,burner_3,preempt,34.5000,0.0000,34.5000,85.5000
139.0000,1,burner_0,start,34.5000,0.0000,34.5000,85.5000
140.5000,1,burner_0,preempt,36.0000,0.0000,34.5000,84.0000
140.5000,2,burner_1,start,34.5000,0.0000,34.5000,85.5000
142.0000,2,burner_1,preempt,36.0000,0.0000,34.5000,84.0000
142.0000,3,burner_2,start,34.5000,0.0000,34.5000,85.5000
143.5000,3,burner_2,preempt,36.0000,0.0000,34.5000,84.0000
143.5000,4,burner_3,start,34.5000,0.0000,34.5000,85.5000
145.0000,4,burner_3,preempt,36.0000,0.0000,36.0000,84.0000
145.0000,1,burner_0,start,36.0000,0.0000,36.0000,84.0000
146.5000,1,burner_0,preempt,37.5000,0.0000,36.0000,82.5000
146.5000,2,burner_1,start,36.0000,0.0000,36.0000,84.0000
148.0000,2,burner_1,preempt,37.5000,0.0000,36.0000,82.5000
148.0000,3,burner_2,start,36.0000,0.0000,36.0000,84.0000
149.5000,3,burner_2,preempt,37.5000,0.0000,36.0000,82.5000
149.5000,4,burner_3,start,36.0000,0.0000,36.0000,84.0000
151.0000,4,burner_3,preempt,37.5000,0.0000,37.5000,82.5000
151.0000,1,burner_0,start,37.5000,0.0000,37.5000,82.5000
152.5000,1,burner_0,preempt,39.0000,0.0000,37.5000,81.0000
152.5000,2,burner_1,start,37.5000,0.0000,37.5000,82.5000
154.0000,2,burner_1,preempt,39.0000,0.0000,37.5000,81.0000
154.0000,3,burner_2,start,37.5000,0.0000,37.5000,82.5000
155.5000,3,burner_2,preempt,39.0000,0.0000,37.5000,81.0000
155.5000,4,burner_3,start,37.5000,0.0000,37.5000,82.5000
157.0000,4,burner_3,preempt,39.0000,0.0000,39.0000,81.0000
157.0000,1,burner_0,start,39.0000,0.0000,39.0000,81.0000
158.5000,1,burner_0,preempt,40.5000,0.0000,39.0000,79.5000
158.5000,2,burner_1,start,39.0000,0.0000,39.0000,81.0000
160.0000,2,burner_1,preempt,40.5000,0.0000,39.0000,79.5000
160.0000,3,burner_2,start,39.0000,0.0000,39.0000,81.0000
161.5000,3,burner_2,preempt,40.5000,0.0000,39.0000,79.5000
161.5000,4,burner_3,start,39.0000,0.0000,39.0000,81.0000
163.0000,4,burner_3,preempt,40.5000,0.0000,40.5000,79.5000
163.0000,1,burner_0,start,40.5000,0.0000,40.5000,79.5000
164.5000,1,burner_0,preempt,42.0000,0.0000,40.5000,78.0000
164.5000,2,burner_1,start,40.5000,0.0000,40.5000,79.5000
166.0000,2,burner_1,preempt,42.0000,0.0000,40.5000,78.0000
166.0000,3,burner_2,start,40.5000,0.0000,40.5000,79.5000
167.5000,3,burner_2,preempt,42.0000,0.0000,40.5000,78.0000
167.5000,4,burner_3,start,40.5000,0.0000,40.5000,79.5000
169.0000,4,burner_3,preempt,42.0000,0.0000,42.0000,78.0000
169.0000,1,burner_0,start,42.0000,0.0000,42.0000,78.0000
170.5000,1,burner_0,preempt,43.5000,0.0000,42.0000,76.5000
170.5000,2,burner_1,start,42.0000,0.0000,42.0000,78.0000
172.0000,2,burner_1,preempt,43.5000,0.0000,42.0000,76.5000
172.0000,3,burner_2,start,42.0000,0.0000,42.0000,78.0000
173.5000,3,burner_2,preempt,43.5000,0.0000,42.0000,76.5000
173.5000,4,burner_3,start,42.0000,0.0000,42.0000,78.0000
175.0000,4,burner_3,preempt,43.5000,0.0000,43.5000,76.5000
175.0000,1,burner_0,start,43.5000,0.0000,43.5000,76.5000
176.5000,1,burner_0,preempt,45.0000,0.0000,43.5000,75.0000
176.5000,2,burner_1,start,43.5000,0.0000,43.5000,76.5000
178.0000,2,burner_1,preempt,45.0000,0.0000,43.5000,75.0000
178.0000,3,burner_2,start,43.5000,0.0000,43.5000,76.5000
179.5000,3,burner_2,preempt,45.0000,0.0000,43.5000,75.0000
179.5000,4,burner_3,start,43.5000,0.0000,43.5000,76.5000
181.0000,4,burner_3,preempt,45.0000,0.0000,45.0000,75.0000
181.0000,1,burner_0,start,45.0000,0.0000,45.0000,75.0000
